submissionCode,fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
F,16-17,0186,01,PEQUOT LAKES PUBLIC SCHOOLS,Afrikaans,001,1,18,Crow Wing                                    ,05,4,Outstate - Enrollment between 1000 and 1999
F,16-17,0186,01,PEQUOT LAKES PUBLIC SCHOOLS,English,011,1659,18,Crow Wing                                    ,05,4,Outstate - Enrollment between 1000 and 1999
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Ewe,158,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Yoruba,075,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Japanese,024,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Spanish,045,1300,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Punjabi,117,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Slovak,043,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,French,015,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Romanian,039,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Minangkabau,313,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Igbo,065,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hindi ,019,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hungarian,021,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Marathi,116,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kannada ,113,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Danish,009,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Malayalam,115,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bengali,010,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Tigrinya,071,26,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Cantonese,108,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,25,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Urdu,122,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Wolaytta,396,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Twi,161,14,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Dari,120,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Gujarati,112,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Pohnpeian,341,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Thai,047,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bosnian,041,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Samoan,056,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bantu,101,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Tamil,118,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Afrikaans,001,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Haitian Creole,085,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Amharic,063,76,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Telugu,119,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kurdish,027,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Bisaya, Basaya, Dusun, Tutong",417,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Grebo,077,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Latvian,029,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Korean,026,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Norwegian,034,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Vietnamese,051,182,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"English, Creolized",057,25,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kosraean,280,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Adangme,083,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Malay,124,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Ukrainian,049,30,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Arabic,002,51,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,48,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Uzbek,096,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Italian,023,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,German,017,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Nuer,076,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Herero,248,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Fulah,066,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Somali,069,960,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Portuguese,038,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Polish,037,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Mongolian,025,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Belorusan,102,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,69,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Tem, Cocotoli (Kokotoli), Temba, Tim, Timu",421,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Akan ,156,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,43,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,144,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bulgarian,064,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Cherokee,207,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Burmese,055,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Russian,040,49,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hausa,144,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Icelandic,022,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Anuak,103,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hmong,020,26,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,English,011,5748,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Rwanda,093,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Mandingo,302,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,Dakota,008,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Nuer,076,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Hmong,020,24,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Hindi ,019,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Vietnamese,051,60,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Arabic,002,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Afrikaans,001,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,German,017,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Edo,139,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Anuak,103,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Pashto ,060,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,49,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Spanish,045,215,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Haitian Creole,085,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Tamil,118,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Bengali,010,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Cantonese,108,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Farsi ,013,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Greek,054,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Korean,026,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Ewe,158,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Turkish,048,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Amharic,063,20,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Nepali,068,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Malayalam,115,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Russian,040,45,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Japanese,024,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Gujarati,112,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,13,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Adangme,083,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Urdu,122,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,English,011,6521,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Danish,009,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,16,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,French,015,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Norwegian,034,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Somali,069,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Latvian,029,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Bosnian,041,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"Bisaya, Basaya, Dusun, Tutong",417,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Ukrainian,049,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Telugu,119,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,Twi,161,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Russian,040,50,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Nepali,068,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Amharic,063,15,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,German,017,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"English, Creolized",057,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,10,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Slovene,044,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Hindi ,019,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Afrikaans,001,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Spanish,045,312,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Vietnamese,051,58,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Bulgarian,064,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Swedish,046,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Grebo,077,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Gujarati,112,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Tamil,118,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Thai,047,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Akan ,156,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Not Specific,052,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,28,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Kosraean,280,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Korean,026,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Bosnian,041,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Estonian,012,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Fulah,066,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Japanese,024,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Lithuanian,031,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Hungarian,021,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Polish,037,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,French,015,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Urdu,122,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Somali,069,48,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Dutch,033,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Bambara,091,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Minangkabau,313,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Ukrainian,049,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Telugu,119,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,Arabic,002,11,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,53,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,16-17,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
