Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Haitian Creole,085,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Hindi ,019,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Greek,054,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Marathi,116,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Korean,026,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,147,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Bosnian,041,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Wolof,094,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Polish,037,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Ukrainian,049,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Danish,009,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Tajik,104,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Dutch,033,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Portuguese,038,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Ganda,095,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Thai,047,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Bengali,010,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Mandingo,302,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Bulgarian,064,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Spanish,045,166,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,German,017,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,English,011,2364,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Danish,009,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Hungarian,021,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Cebuano, ",036,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Afrikaans,001,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Italian,023,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Romanian,039,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"English, Creolized",057,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Spanish,045,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Portuguese,038,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Polish,037,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Russian,040,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Turkish,048,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Vietnamese,051,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,German,017,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Quechua,080,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Ojibwa,035,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Marathi,116,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Portuguese,038,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Italian,023,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Dutch,033,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Ukrainian,049,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Wakashan,390,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Welsh,395,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Thai,047,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Russian,040,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,English,011,2722,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Malayalam,115,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Swedish,046,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Oriya,334,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Greek,054,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Arabic,002,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Krio,149,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,French,015,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Vietnamese,051,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Romanian,039,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Farsi ,013,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Spanish,045,54,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Okinawan,123,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Japanese,024,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Hungarian,021,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Urdu,122,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Polish,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Nahuatl,154,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Ganda,095,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Telugu,119,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Gbandi ,238,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bengali,010,22,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Amharic,063,38,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Romanian,039,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bosnian,041,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Hausa,144,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Tereno,369,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Tigrinya,071,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Nahuatl,154,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Urdu,122,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Farsi ,013,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Tajik,104,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bisaya,417,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Greek,054,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"English, Creolized",057,325,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Fanti ,159,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Thai,047,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Macedonian,089,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Tamil,118,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Akan ,156,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,61,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Dakota,008,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Sinhala,058,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bambara,091,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Amazigh,429,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Igala,253,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Braj Basha,200,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bassa,146,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,English,011,14684,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Finnish,014,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Portuguese,038,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Estonian,012,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Hmong,020,1534,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Fijian,231,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Ukrainian,049,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Japanese,024,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Cantonese,108,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Adangme,083,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Korean,026,24,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Gio,242,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Kom,276,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Gujarati,112,29,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Yoruba,075,98,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Twi,161,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Nepali,068,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Igbo,065,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Mende,150,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,58,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Dutch,033,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,22,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Moldovan,315,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Tibetan,073,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Navajo,321,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Haitian Creole,085,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Erzya,227,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Komi,277,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Kannada ,113,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Dari,120,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Konkani,114,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Sindhi,359,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,43,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Shona,169,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bilen,198,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Mandar,301,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Hindi ,019,27,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Cutchi-Swahili,215,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Ngbaka,324,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Brahui,111,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Slovak,043,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Danish,009,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Guarani,153,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Turkish,048,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Kikuyu,270,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Kabardian,258,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Malayalam,115,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Ibibio,252,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Breton,201,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Kissi, Gissi ",273,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bemba,098,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Edo,139,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Cebuano, ",036,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Not Specific,052,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Mongolian,025,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Mandingo,302,87,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Gokana,142,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Italian,023,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"French, Creolized",232,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Ewe,158,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Armenian,003,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Arabic,002,120,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Marathi,116,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,German,017,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Russian,040,125,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Sarakole,355,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Wolof,094,16,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,French,015,64,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,183,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Krio,149,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Luo,164,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Assamese,182,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Grebo,077,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Herero,248,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
