2019-20 Primary Home Language Totals,,,,,,,,,,,,
Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,19-20,0270,01,Hopkins Public School District,Nepali,068,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Mongolian,025,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Hausa,144,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Icelandic,022,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,German,017,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Mandar,301,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Spanish,045,432,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Sarakole,355,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,"Filipino, Pilipino",126,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Bicolano,197,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Japanese,024,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,"Sign Language, ASL",042,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Danish,009,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Swedish,046,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Oriya,334,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Arabic,002,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Nuer,076,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Tigrinya,071,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Cantonese,108,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Uzbek,096,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,"Oromo, Afan Oromo, Oromiffa ",074,39,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Korean,026,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Hebrew,018,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Mandingo,302,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Hmong,020,121,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Polish,037,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,English,011,5352,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Marathi,116,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Punjabi,117,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,Ewe,158,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0270,01,Hopkins Public School District,"Indonesian, Bahasa Indonesian",032,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Igbo,065,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Twi,161,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Afar,175,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Chinese, Mandarin ",007,71,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Ganda,095,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Igala,253,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Tibetan,073,17,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Yoruba,075,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Ndebele,099,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Akan ,156,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Gujarati,112,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Cantonese,108,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,English,011,7148,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Illogo,249,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Somali,069,653,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Tamil,118,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Macedonian,089,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Bisaya,417,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Lingala,067,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Croatian,127,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Swahili, Kiswahili ",070,45,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Bosnian,041,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Urdu,122,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Marathi,116,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Arabic,002,54,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Bari,423,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Nepali,068,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Thai,047,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Sinhala,058,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Spanish,045,1605,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Turkish,048,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Ewe,158,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Uzbek,096,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Hebrew,018,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Ojibwa,035,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Russian,040,34,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Hindi ,019,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Nuer,076,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Latvian,029,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Greek,054,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Dutch,033,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Kikuyu,270,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Haitian Creole,085,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Japanese,024,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Filipino, Pilipino",126,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Romanian,039,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Bengali,010,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Amharic,063,34,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Telugu,119,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Catalan,205,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Bulgarian,064,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Efik,140,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Dari,120,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Dinka,220,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Krio,149,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Vietnamese,051,189,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,German,017,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Farsi ,013,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Oromo, Afan Oromo, Oromiffa ",074,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Arawak,079,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Tigrinya,071,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Indonesian, Bahasa Indonesian",032,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,French,015,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Iu Mien  ,061,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Zulu,166,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Slovak,043,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Khmer, Cambodian ",005,63,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Afrikaans,001,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"English, Creolized",057,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Pashto ,060,27,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Mina,431,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Icelandic,022,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Portuguese,038,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Polish,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Ga,160,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Korean,026,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Hmong,020,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Kamba,088,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Wali Sudan,392,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Grebo,077,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Samoan,056,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Lao, Laotian ",028,39,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Adangme,083,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Kpelle,148,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Xhosa,397,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Burmese,055,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Malayalam,115,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Sign Language, ASL",042,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Ukrainian,049,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,"Cebuano, ",036,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0271,01,Bloomington Public School District,Mandingo,302,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Arabic,002,79,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Marwari,308,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Portuguese,038,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Filipino, Pilipino",126,17,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Hungarian,021,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Russian,040,66,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,French,015,24,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Assamese,182,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Indonesian, Bahasa Indonesian",032,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Dutch,033,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Bulgarian,064,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Ibibio,252,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Finnish,014,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Twi,161,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Lao, Laotian ",028,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Spanish,045,495,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Hausa,144,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Afrikaans,001,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Malayalam,115,28,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Hebrew,018,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Icelandic,022,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Telugu,119,212,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,German,017,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Cantonese,108,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Wolof,094,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Malay,124,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Haitian Creole,085,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Fulah,066,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Kannada ,113,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Luba ,097,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Cebuano, ",036,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Sign Language, ASL",042,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Polish,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Swedish,046,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Italian,023,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Cutchi-Swahili,215,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Hindi ,019,141,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Somali,069,740,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Sinhala,058,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Khmer, Cambodian ",005,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Czech,004,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Bosnian,041,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Punjabi,117,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Tamil,118,120,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Greek,054,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Bantu,101,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Chinese, Mandarin ",007,66,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Ukrainian,049,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"English, Creolized",057,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Adangme,083,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Swahili, Kiswahili ",070,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Vietnamese,051,92,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Mayan,309,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Oriya,334,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Tigrinya,071,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,English,011,6126,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Mandar,301,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Hmong,020,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Bengali,010,67,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Nepali,068,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Norwegian,034,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Croatian,127,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Romanian,039,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Thai,047,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Japanese,024,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Danish,009,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Oromo, Afan Oromo, Oromiffa ",074,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Marathi,116,29,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Turkish,048,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Gujarati,112,32,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Amharic,063,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Tajik,104,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Uzbek,096,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Fulfulde,235,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Mandingo,302,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Ewe,158,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Ganda,095,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Farsi ,013,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Urdu,122,24,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Albanian,072,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Tibetan,073,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,"Serbian, Herzegovnian, Montenegrin",128,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0272,01,Eden Prairie Public School District,Korean,026,32,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Thai,047,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Nepali,068,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Arabic,002,27,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Tigre,145,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Albanian,072,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Japanese,024,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Nuer,076,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Bosnian,041,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0273,01,Edina Public School District,Korean,026,17,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
