submissionCode,fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Kannada ,113,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Akan ,156,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Tibetan,073,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Italian,023,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Georgian,082,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Tamil,118,52,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Marathi,116,20,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Bulgarian,064,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Fulfulde,235,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,German,017,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Nepali,068,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,English,011,7143,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Lithuanian,031,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Bengali,010,72,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Albanian,072,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Gujarati,112,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Romanian,039,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Korean,026,31,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Tigrinya,071,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Afrikaans,001,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Somali,069,607,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,"Serbian, Herzegovnian, Montenegrin",128,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Cantonese,108,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,80,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Ukrainian,049,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Adangme,083,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Spanish,045,290,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Greek,054,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,Arabic,002,49,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Hausa,144,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Kannada ,113,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Hebrew,018,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Gujarati,112,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Tamil,118,22,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Telugu,119,42,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Arabic,002,42,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Yoruba,075,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,English,011,7572,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Nepali,068,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,86,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Assamese,182,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Uzbek,096,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Czech,004,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Nuer,076,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Burmese,055,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Japanese,024,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Russian,040,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Romanian,039,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Punjabi,117,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Oriya,334,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Dutch,033,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Bengali,010,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Polish,037,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Ewe,158,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Kurdish,027,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Hindi ,019,53,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Azerbaijani,186,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Finnish,014,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Hindustani ,121,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,French,015,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Turkish,048,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Amharic,063,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Albanian,072,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Malayalam,115,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Somali,069,178,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Farsi ,013,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Urdu,122,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Tigre,145,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Thai,047,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Croatian,127,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Greek,054,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"English, Creolized",057,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Italian,023,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,German,017,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Bosnian,041,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Tibetan,073,24,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Swedish,046,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Portuguese,038,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Bulgarian,064,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Slovak,043,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Korean,026,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Vietnamese,051,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Danish,009,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Spanish,045,135,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Igbo,065,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0273,01,EDINA PUBLIC SCHOOL DISTRICT,Marathi,116,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Danish,009,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Romanian,039,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Somali,069,26,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Swedish,046,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,English,011,9310,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Polish,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Sinhala,058,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,French,015,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Bosnian,041,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Czech,004,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Arabic,002,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Hmong,020,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Lithuanian,031,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Italian,023,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Portuguese,038,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Finnish,014,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Hindi ,019,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Dutch,033,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Latvian,029,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Greek,054,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Bengali,010,17,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Not Specific,052,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Norwegian,034,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Farsi ,013,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Ukrainian,049,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Hebrew,018,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Amharic,063,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,100,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Turkish,048,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Uzbek,096,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Spanish,045,144,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Korean,026,16,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Russian,040,65,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Thai,047,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,German,017,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Japanese,024,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Afrikaans,001,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,Vietnamese,051,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Swedish,046,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Spanish,045,23,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Dari,120,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,English,011,2103,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Turkish,048,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Lithuanian,031,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Romanian,039,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Polish,037,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Danish,009,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Hungarian,021,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,German,017,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Vietnamese,051,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,Russian,040,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,French,015,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Spanish,045,44,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Russian,040,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Polish,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Portuguese,038,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Ukrainian,049,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Japanese,024,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Vietnamese,051,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Amharic,063,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Hindi ,019,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Haitian Creole,085,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Urdu,122,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Arabic,002,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Somali,069,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Romanian,039,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,German,017,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,English,011,2688,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Thai,047,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0278,01,ORONO PUBLIC SCHOOL DISTRICT,Swedish,046,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,Bosnian,041,20,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,14-15,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
