submissionCode,fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
F,18-19,0001,03,Minneapolis Public School District,French,015,65,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Somali,069,4144,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Latvian,029,17,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Swedish,046,4,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Abkhazian,171,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Japanese,024,18,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Danish,009,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Albanian,072,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Temne,368,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Hebrew,018,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Fulah,066,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Filipino, Pilipino",126,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Indonesian, Bahasa Indonesian",032,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Polish,037,9,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Turkman ,135,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Thai,047,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Bemba,098,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Hungarian,021,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Urdu,122,11,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Cebuano, Visayan, Binisaya",036,5,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Swahili, Kiswahili ",070,16,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Hmong,020,752,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,German,017,14,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,English,011,23960,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"French, Creolized",232,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Oromo, Afan Oromo, Oromiffa ",074,270,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Taiwanese,109,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Ga,160,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Malayalam,115,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Lithuanian,031,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Sarakole, Soninke",355,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Cantonese,108,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Lakota,110,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Arabic,002,66,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Nyanja,330,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"English, Creolized",057,7,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Kabyle ,078,4,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Tigrinya,071,14,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Mongolian,025,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Italian,023,9,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Maay,100,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Korean,026,6,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Anuak,103,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Ojibwa, Chippewa, Anishinaabemowin",035,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Sogdian ,360,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Greek,054,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Tibetan,073,19,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Igbo,065,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Nepali,068,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Farsi ,013,4,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Vietnamese,051,66,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Bengali,010,8,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Tamil,118,5,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Harari,137,5,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Serbian, Herzegovnian, Montenegrin",128,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Russian,040,14,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Mandingo,302,10,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Spanish,045,4831,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Turkish,048,5,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Norwegian,034,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Afrikaans,001,8,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Pashto ,060,6,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Shona,169,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Ingush,254,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Bosnian,041,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Mam,425,5,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Not Specific,052,29,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Lao, Laotian ",028,45,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Ukrainian,049,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Afar,175,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Portuguese,038,13,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Kannada ,113,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Marathi,116,5,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Khmer, Cambodian ",005,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Loma,290,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Ebira,225,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Hindi ,019,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Mende,150,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Catalan,205,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Chinese, Mandarin ",007,23,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,Ewe,158,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0001,03,Minneapolis Public School District,"Tem, Cocotoli (Kokotoli), Temba, Tim, Timu",421,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,18-19,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,English,011,256,01,Aitkin                                       ,03,6,Outstate - Enrollment less than 500
F,18-19,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,English,011,466,01,Aitkin                                       ,03,6,Outstate - Enrollment less than 500
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,"Swahili, Kiswahili ",070,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,English,011,2933,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Bengali,010,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Spanish,045,455,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,German,017,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Cantonese,108,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,"Oromo, Afan Oromo, Oromiffa ",074,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,"Chinese, Mandarin ",007,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Tigrinya,071,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Amharic,063,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,"Lao, Laotian ",028,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Vietnamese,051,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,"Filipino, Pilipino",126,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Arabic,002,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Somali,069,16,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Romanian,039,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Estonian,012,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Norwegian,034,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Afrikaans,001,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Hmong,020,18,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,"Khmer, Cambodian ",005,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Rajasthani,344,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Turkman ,135,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,Kurdish,027,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Kalenjin,260,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Hungarian,021,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Norwegian,034,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Jingpho, Kachin",257,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Dutch,033,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Tigre,145,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Kurdish,027,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Susu,364,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Arabic,002,473,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Iban,251,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Indonesian, Bahasa Indonesian",032,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Malayalam,115,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Sign Language, ASL",042,16,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bengali,010,16,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Basaa,409,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Ojibwa, Chippewa, Anishinaabemowin",035,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,English,011,31226,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Punjabi,117,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Finnish,014,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Cheyenne,006,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Kikuyu,270,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Fang,229,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Krahn,281,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Igbo,065,46,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Ilocano,125,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bemba,098,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Marathi,116,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,French,015,123,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Somali,069,359,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bassa,146,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Urdu,122,34,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Xhosa,397,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Arawak,079,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Estonian,012,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Harari,137,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Ebira,225,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Kpelle, Pelle ",148,20,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Georgian,082,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Oromo, Afan Oromo, Oromiffa ",074,293,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Swati,365,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Japanese,024,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Nyanga ,167,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Dan,147,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Saurashtra,432,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Tongan,134,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Telugu,119,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Maay,100,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bambara,091,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Haitian Creole,085,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Mende,150,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bulgarian,064,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Romanian,039,25,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bosnian,041,83,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Gbandi ,238,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Kru,282,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Kannada ,113,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Loma,290,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Tamil,118,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Thai,047,16,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Afrikaans,001,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Fanti ,159,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Gola,243,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Igala,253,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Dinka,220,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Lakota,110,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,18-19,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Hindi ,019,26,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
