Student Count
0.10717126561559347
0.11182851553113145
0.11471147772044943
0.11829828325136332
0.12173515682063735
0.12524549913203395
0.1300679868798095
0.13540479860599156
0.14092970804472313
0.14548198275201452
0.15010153567612974
0.15595173759188052
0.16254232484598977
0.16488757976744425
0.16927095801565495
0.1708985745973214
